Distinct;perp_race;n;n1;X.;perp_race_norm;count;%%;%ofpop;indeks
Manhattan;Asian;1259;32746;0.0384;asian;317346;0.39672786170299923;7.353862303652183;0.522174585468227
Manhattan;BLACK;16167;32746;0.49370000000000003;black;775735;2.084087993967012;17.976115577708953;2.746422039098404
Manhattan;Hispanic;11414;32746;0.3486;hispanic;509924;2.2383727771197277;11.816474388609075;2.9501185255057614
Manhattan;Nonwhite;108;32746;0.0033;nonwhite;1716924;0.006290319198753118;39.786298493870156;0.008294312677788884
Manhattan;WHITE;3798;32746;0.116;white;995436;0.3815413547430473;23.06724923615963;0.5028774727857944
